NGA,PolID,Time,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money,irep
Paris Basin,FrTeneC,-100,4.846108582,4.176091259,3.966151824,2.809544919,0.388888889,0.654545455,0.925,0.1,5,6
Sogdiana,AfTochr,-100,7.088801369,4.1440166,4.391653813,2.112161762,0.5,0.644444444,0.94,0.9,5,6
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.955541441,0.677777778,0.916666667,0.816666667,0.9875,5,6
Upper Egypt,EgPtol2,-100,6.602059991,5.571708832,5.698970004,4.246549089,1,0.916666667,1,0.9625,5,6
Valley of Oaxaca,MxAlb2*,-100,4.648851347,4.301029996,4.161368002,2.301839323,0.5,0.25,0.166666667,0.125,0,6
Cahokia,USMisMW,-100,1.647293167,1.21416701,1.602993677,0.92690161,0,0.083333333,0,0,1,7
Deccan,InSataL,-100,6.845544464,6.091775014,4.924279286,2.977992068,0.581818182,0.777777778,0.975,0.842857143,5,7
Kachi Plain,PkIndGr,-100,5.632891598,5.022123062,4.976116504,2.991654993,0.955555556,0.942857143,0.82,0.9,5,7
Konya Plain,TrCappL,-100,5.514678159,5.113943352,4.316621167,3.22,0.6625,0.68,0.8,0.9,5,7
Latium,ItRomLR,-100,7.419300608,6.544068044,5.602059991,4.294133609,0.372727273,0.833333333,0.833333333,1,5,7
Middle Yellow River Valley,CnWHan*,-100,7.741578538,6.659631012,5.528748807,4.879896225,0.79,0.972727273,0.857142857,0.971428571,5.4,7
Paris Basin,FrTeneC,-100,4.886145932,4.176091259,3.947601028,2.734934977,0.388888889,0.654545455,0.925,0.1,5,7
Sogdiana,AfTochr,-100,7.112949878,4.161711481,4.59401586,2.158640752,0.5,0.644444444,0.94,0.9,5,7
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.766367177,0.677777778,0.916666667,0.816666667,0.9875,5,7
Upper Egypt,EgPtol2,-100,6.397940009,5.571708832,5.698970004,4.031213247,1,0.916666667,1,0.9625,5,7
Valley of Oaxaca,MxAlb2*,-100,4.68345216,4.301029996,4.161368002,2.245823903,0.5,0.25,0.166666667,0.125,0,7
Cahokia,USMisMW,-100,1.585531766,0.546334905,1.567060212,0.946951046,0,0.083333333,0,0,1,8
Deccan,InSataL,-100,6.850727949,6.115016928,4.924279286,2.9231045,0.581818182,0.777777778,0.975,0.842857143,5,8
Kachi Plain,PkIndGr,-100,5.738668994,5.022123062,3.404236289,2.917745983,0.955555556,0.942857143,0.82,0.9,5,8
Konya Plain,TrCappL,-100,5.555246136,5.113943352,4.311957027,3.22,0.6625,0.68,0.8,0.9,5,8
Latium,ItRomLR,-100,7.477349016,6.544068044,5.602059991,4.288666547,0.372727273,0.833333333,0.833333333,1,5,8
Middle Yellow River Valley,CnWHan*,-100,7.748517604,6.659631012,5.496475432,4.864595008,0.69,0.972727273,0.857142857,0.971428571,5.4,8
Paris Basin,FrTeneC,-100,4.893790429,4.176091259,3.900598884,2.897747794,0.388888889,0.654545455,0.925,0.1,5,8
Sogdiana,AfTochr,-100,7.120275579,4.09741209,5.930606855,2.033243114,0.5,0.644444444,0.94,0.9,5,8
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.752349251,0.566666667,0.916666667,0.816666667,0.9875,5,8
Upper Egypt,EgPtol2,-100,6.397940009,5.571708832,5.698970004,4.139821761,1,0.916666667,1,0.9625,5,8
Valley of Oaxaca,MxAlb2*,-100,4.655185788,4.301029996,4.161368002,2.303800069,0.5,0.25,0.166666667,0.125,0,8
Cahokia,USMisMW,-100,1.563925067,1.183472763,1.546596804,0.931354912,0,0.083333333,0,0,1,9
Deccan,InSataL,-100,6.879877921,6.111358354,4.924279286,3.127458058,0.581818182,0.777777778,0.975,0.842857143,5,9
Kachi Plain,PkIndGr,-100,7.018899639,5.022123062,4.178135452,2.957128004,0.955555556,0.942857143,0.82,0.9,5,9
Konya Plain,TrCappL,-100,5.531599855,5.113943352,4.179343353,3.22,0.6625,0.68,0.8,0.9,5,9
Latium,ItRomLR,-100,7.468121715,6.544068044,5.602059991,4.216044737,0.372727273,0.833333333,0.833333333,1,5,9
Middle Yellow River Valley,CnWHan*,-100,7.710931787,6.659631012,5.531419307,4.845171081,0.79,0.972727273,0.857142857,0.971428571,5.4,9
Paris Basin,FrTeneC,-100,4.90866545,4.176091259,3.936073138,2.940388783,0.388888889,0.654545455,0.925,0.1,5,9
Sogdiana,AfTochr,-100,7.103045992,4.228238388,4.854183867,2.051533063,0.5,0.644444444,0.94,0.9,5,9
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.849677281,0.566666667,0.916666667,0.816666667,0.9875,5,9
Upper Egypt,EgPtol2,-100,6.397940009,5.571708832,5.698970004,4.055047492,1,0.916666667,1,0.9625,5,9
Valley of Oaxaca,MxAlb2*,-100,4.615516757,4.301029996,4.161368002,2.21815934,0.5,0.25,0.166666667,0.125,0,9
Cahokia,USMisMW,-100,1.64684071,0.266747538,1.631880122,0.885549314,0,0.083333333,0,0,1,10
Deccan,InSataL,-100,6.88174644,6.117658442,4.924279286,2.947952856,0.581818182,0.777777778,0.975,0.842857143,5,10
Kachi Plain,PkIndGr,-100,6.10561842,5.022123062,4.853862869,2.788483085,0.955555556,0.942857143,0.82,0.9,5,10
Konya Plain,TrCappL,-100,5.522615708,5.113943352,3.761012019,3.22,0.6625,0.68,0.8,0.9,5,10
Latium,ItRomLR,-100,7.499520328,6.544068044,5.602059991,4.312340551,0.463636364,0.833333333,0.833333333,1,5,10
Middle Yellow River Valley,CnWHan*,-100,7.72059895,6.659631012,5.539887059,4.83215005,0.69,0.972727273,0.857142857,0.971428571,5.4,10
Paris Basin,FrTeneC,-100,4.881798625,4.176091259,3.926336223,2.809047567,0.388888889,0.654545455,0.925,0.1,5,10
Sogdiana,AfTochr,-100,7.130164088,4.215063264,5.051666463,2.297481943,0.5,0.644444444,0.94,0.9,5,10
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.864478608,0.677777778,0.916666667,0.816666667,0.9875,5,10
Upper Egypt,EgPtol2,-100,6.602059991,5.571708832,5.698970004,4.127894207,1,0.916666667,1,0.9625,5,10
Valley of Oaxaca,MxAlb2*,-100,4.620449949,4.301029996,4.161368002,2.380851369,0.5,0.25,0.166666667,0.125,0,10
Cahokia,USMisMW,-100,1.581220057,1.105278892,1.553429407,0.875859215,0,0.083333333,0,0,1,11
Deccan,InSataL,-100,6.885844339,6.114923715,4.924279286,3.026535191,0.581818182,0.777777778,0.975,0.842857143,5,11
Kachi Plain,PkIndGr,-100,6.475370895,5.022123062,4.519972703,2.840316752,0.955555556,0.942857143,0.82,0.9,5,11
Konya Plain,TrCappL,-100,5.604382829,5.113943352,4.332234063,3.22,0.6625,0.68,0.8,0.9,5,11
Latium,ItRomLR,-100,7.513964436,6.544068044,5.602059991,4.249392605,0.281818182,0.833333333,0.833333333,1,5,11
Middle Yellow River Valley,CnWHan*,-100,7.668963137,6.659631012,5.562066321,4.838649304,0.69,0.972727273,0.857142857,0.971428571,5.4,11
Paris Basin,FrTeneC,-100,4.889322821,4.176091259,3.889967396,2.851184703,0.388888889,0.654545455,0.925,0.1,5,11
Sogdiana,AfTochr,-100,7.106777731,4.239749667,4.933891761,2.17137476,0.5,0.644444444,0.94,0.9,5,11
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.582032455,0.677777778,0.916666667,0.816666667,0.9875,5,11
Upper Egypt,EgPtol2,-100,6.397940009,5.571708832,5.698970004,4.029867083,1,0.916666667,1,0.9625,5,11
Valley of Oaxaca,MxAlb2*,-100,4.527303401,4.301029996,4.161368002,2.262513059,0.5,0.25,0.166666667,0.125,0,11
Cahokia,USMisMW,-100,1.632924014,3.135013538,1.496758447,0.876090216,0,0.083333333,0,0,1,12
Deccan,InSataL,-100,6.844728991,6.125019772,4.924279286,3.022388011,0.581818182,0.777777778,0.975,0.842857143,5,12
Kachi Plain,PkIndGr,-100,6.464957577,5.022123062,4.367942716,2.958418372,0.955555556,0.942857143,0.82,0.9,5,12
Konya Plain,TrCappL,-100,5.547670479,5.113943352,4.774788418,3.22,0.6625,0.68,0.8,0.9,5,12
Latium,ItRomLR,-100,7.529549016,6.544068044,5.602059991,4.268813483,0.372727273,0.833333333,0.833333333,1,5,12
Middle Yellow River Valley,CnWHan*,-100,7.701098752,6.659631012,5.353461793,4.898510942,0.79,0.972727273,0.857142857,0.971428571,5.4,12
Paris Basin,FrTeneC,-100,4.870433019,4.176091259,4.010548013,2.693447525,0.388888889,0.654545455,0.925,0.1,5,12
Sogdiana,AfTochr,-100,7.108359632,4.2154319,4.685020538,2.069029353,0.5,0.644444444,0.94,0.9,5,12
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.876419716,0.677777778,0.916666667,0.816666667,0.9875,5,12
Upper Egypt,EgPtol2,-100,6.397940009,5.571708832,5.698970004,4.162196406,1,0.916666667,1,0.9625,5,12
Valley of Oaxaca,MxAlb2*,-100,4.528994761,4.301029996,4.161368002,2.25052175,0.5,0.25,0.166666667,0.125,0,12
Cahokia,USMisMW,-100,1.599098208,1.439192637,1.527763714,0.758425743,0,0.083333333,0,0,1,13
Deccan,InSataL,-100,6.868127846,6.12169983,4.924279286,3.005949351,0.581818182,0.777777778,0.975,0.842857143,5,13
Kachi Plain,PkIndGr,-100,6.125163581,5.022123062,4.848812904,2.769532839,0.955555556,0.942857143,0.82,0.9,5,13
Konya Plain,TrCappL,-100,5.568563632,5.113943352,4.499653879,3.22,0.6625,0.68,0.8,0.9,5,13
Latium,ItRomLR,-100,7.548053507,6.544068044,5.602059991,4.205059926,0.281818182,0.833333333,0.833333333,1,5,13
Middle Yellow River Valley,CnWHan*,-100,7.730558684,6.659631012,5.505568764,4.896524895,0.69,0.972727273,0.857142857,0.971428571,5.4,13
Paris Basin,FrTeneC,-100,4.889302773,4.176091259,3.963013381,2.916806685,0.388888889,0.654545455,0.925,0.1,5,13
Sogdiana,AfTochr,-100,7.125881184,4.205313902,5.292937908,2.00414079,0.5,0.644444444,0.94,0.9,5,13
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.704651335,0.566666667,0.916666667,0.816666667,0.9875,5,13
Upper Egypt,EgPtol2,-100,6.602059991,5.571708832,5.698970004,4.058348847,1,0.916666667,1,0.9625,5,13
Valley of Oaxaca,MxAlb2*,-100,4.643022501,4.301029996,4.161368002,2.268963852,0.5,0.25,0.166666667,0.125,0,13
Cahokia,USMisMW,-100,1.4219962,1.21692578,1.588711231,0.871077426,0,0.083333333,0,0,1,14
Deccan,InSataL,-100,6.882774953,6.101719196,4.924279286,3.12237026,0.581818182,0.777777778,0.975,0.842857143,5,14
Kachi Plain,PkIndGr,-100,7.027651015,5.022123062,4.936268832,2.97987139,0.955555556,0.942857143,0.82,0.9,5,14
Konya Plain,TrCappL,-100,5.574451026,5.113943352,4.832405574,3.22,0.6625,0.68,0.8,0.9,5,14
Latium,ItRomLR,-100,7.471415501,6.544068044,5.602059991,4.280950258,0.463636364,0.833333333,0.833333333,1,5,14
Middle Yellow River Valley,CnWHan*,-100,7.755193766,6.659631012,5.477322861,4.90648175,0.69,0.972727273,0.857142857,0.971428571,5.4,14
Paris Basin,FrTeneC,-100,4.880708022,4.176091259,3.972858067,2.873404402,0.388888889,0.654545455,0.925,0.1,5,14
Sogdiana,AfTochr,-100,7.113276648,4.194443685,4.641507736,2.137592761,0.5,0.644444444,0.94,0.9,5,14
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.993396414,0.566666667,0.916666667,0.816666667,0.9875,5,14
Upper Egypt,EgPtol2,-100,6.602059991,5.571708832,5.698970004,4.123889147,1,0.916666667,1,0.9625,5,14
Valley of Oaxaca,MxAlb2*,-100,4.646836018,4.301029996,4.161368002,2.424272196,0.5,0.25,0.166666667,0.125,0,14
Cahokia,USMisMW,-100,1.569293801,2.398274247,1.527198388,0.814226152,0,0.083333333,0,0,1,15
Deccan,InSataL,-100,6.862113099,6.092337631,4.924279286,3.090238166,0.581818182,0.777777778,0.975,0.842857143,5,15
Kachi Plain,PkIndGr,-100,6.235021626,5.022123062,3.778410206,2.883587927,0.955555556,0.942857143,0.82,0.9,5,15
Konya Plain,TrCappL,-100,5.589733467,5.113943352,4.049567823,3.22,0.6625,0.68,0.8,0.9,5,15
Latium,ItRomLR,-100,7.543793674,6.544068044,5.602059991,4.312384074,0.372727273,0.833333333,0.833333333,1,5,15
Middle Yellow River Valley,CnWHan*,-100,7.787168337,6.659631012,5.566786579,4.904538961,0.79,0.972727273,0.857142857,0.971428571,5.4,15
Paris Basin,FrTeneC,-100,4.891293438,4.176091259,3.973166973,2.976583927,0.388888889,0.654545455,0.925,0.1,5,15
Sogdiana,AfTochr,-100,7.110609381,3.988706815,4.908205358,2.102982726,0.5,0.644444444,0.94,0.9,5,15
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.948754954,0.566666667,0.916666667,0.816666667,0.9875,5,15
Upper Egypt,EgPtol2,-100,6.397940009,5.571708832,5.698970004,4.080677771,1,0.916666667,1,0.9625,5,15
Valley of Oaxaca,MxAlb2*,-100,4.626749272,4.301029996,4.161368002,2.273103672,0.5,0.25,0.166666667,0.125,0,15
Cahokia,USMisMW,-100,1.527021994,1.638563889,1.445063096,0.904958474,0,0.083333333,0,0,1,16
Deccan,InSataL,-100,6.851779495,6.164265075,4.924279286,2.868039328,0.581818182,0.777777778,0.975,0.842857143,5,16
Kachi Plain,PkIndGr,-100,5.557666169,5.022123062,4.574224516,2.901835704,0.955555556,0.942857143,0.82,0.9,5,16
Konya Plain,TrCappL,-100,5.610251639,5.113943352,3.818953514,3.22,0.6625,0.68,0.8,0.9,5,16
Latium,ItRomLR,-100,7.398049648,6.544068044,5.602059991,4.297384936,0.281818182,0.833333333,0.833333333,1,5,16
Middle Yellow River Valley,CnWHan*,-100,7.692204147,6.659631012,5.536231798,4.822994651,0.79,0.972727273,0.857142857,0.971428571,5.4,16
Paris Basin,FrTeneC,-100,4.860905483,4.176091259,3.96998908,2.894219009,0.388888889,0.654545455,0.925,0.1,5,16
Sogdiana,AfTochr,-100,7.122157356,4.025934597,4.814867546,1.989479683,0.5,0.644444444,0.94,0.9,5,16
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.851761068,0.566666667,0.916666667,0.816666667,0.9875,5,16
Upper Egypt,EgPtol2,-100,6.602059991,5.571708832,5.698970004,4.077019602,1,0.916666667,1,0.9625,5,16
Valley of Oaxaca,MxAlb2*,-100,4.612687645,4.301029996,4.161368002,2.33074566,0.5,0.25,0.166666667,0.125,0,16
Cahokia,USMisMW,-100,1.614078932,1.107464423,1.433838749,0.904052176,0,0.083333333,0,0,1,17
Deccan,InSataL,-100,6.898038317,6.126173646,4.924279286,2.897652398,0.581818182,0.777777778,0.975,0.842857143,5,17
Kachi Plain,PkIndGr,-100,6.164273181,5.022123062,3.401791832,2.797413938,0.955555556,0.942857143,0.82,0.9,5,17
Konya Plain,TrCappL,-100,5.549703117,5.113943352,4.219416196,3.22,0.6625,0.68,0.8,0.9,5,17
Latium,ItRomLR,-100,7.434138639,6.544068044,5.602059991,4.344160461,0.463636364,0.833333333,0.833333333,1,5,17
Middle Yellow River Valley,CnWHan*,-100,7.73737965,6.659631012,5.4925154,4.97202393,0.79,0.972727273,0.857142857,0.971428571,5.4,17
Paris Basin,FrTeneC,-100,4.840957545,4.176091259,3.951313614,2.897155494,0.388888889,0.654545455,0.925,0.1,5,17
Sogdiana,AfTochr,-100,7.109496257,4.142163524,5.322891294,2.096283649,0.5,0.644444444,0.94,0.9,5,17
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.667202891,0.677777778,0.916666667,0.816666667,0.9875,5,17
Upper Egypt,EgPtol2,-100,6.602059991,5.571708832,5.698970004,4.195774589,1,0.916666667,1,0.9625,5,17
Valley of Oaxaca,MxAlb2*,-100,4.622684359,4.301029996,4.161368002,2.425972682,0.5,0.25,0.166666667,0.125,0,17
Cahokia,USMisMW,-100,1.613109427,1.327421508,1.598078937,0.923182305,0,0.083333333,0,0,1,18
Deccan,InSataL,-100,6.866226236,6.097653272,4.924279286,3.013070061,0.581818182,0.777777778,0.975,0.842857143,5,18
Kachi Plain,PkIndGr,-100,5.918561837,5.022123062,4.594886689,2.908274727,0.955555556,0.942857143,0.82,0.9,5,18
Konya Plain,TrCappL,-100,5.534392002,5.113943352,4.759055328,3.22,0.6625,0.68,0.8,0.9,5,18
Latium,ItRomLR,-100,7.467037209,6.544068044,5.602059991,4.29164278,0.372727273,0.833333333,0.833333333,1,5,18
Middle Yellow River Valley,CnWHan*,-100,7.744147451,6.659631012,5.507449024,4.807957945,0.69,0.972727273,0.857142857,0.971428571,5.4,18
Paris Basin,FrTeneC,-100,4.89087967,4.176091259,3.96678902,2.952128095,0.388888889,0.654545455,0.925,0.1,5,18
Sogdiana,AfTochr,-100,7.118396568,4.225761384,4.771543572,2.169572467,0.5,0.644444444,0.94,0.9,5,18
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.794008761,0.677777778,0.916666667,0.816666667,0.9875,5,18
Upper Egypt,EgPtol2,-100,6.397940009,5.571708832,5.698970004,3.997330383,1,0.916666667,1,0.9625,5,18
Valley of Oaxaca,MxAlb2*,-100,4.509344194,4.301029996,4.161368002,2.314995551,0.5,0.25,0.166666667,0.125,0,18
Cahokia,USMisMW,-100,1.609448857,1.467386484,1.579975735,0.769447304,0,0.083333333,0,0,1,19
Deccan,InSataL,-100,6.894641774,6.092874093,4.924279286,3.126851541,0.581818182,0.777777778,0.975,0.842857143,5,19
Kachi Plain,PkIndGr,-100,6.112956306,5.022123062,4.225103443,2.884832766,0.955555556,0.942857143,0.82,0.9,5,19
Konya Plain,TrCappL,-100,5.55488528,5.113943352,4.578126569,3.22,0.6625,0.68,0.8,0.9,5,19
Latium,ItRomLR,-100,7.481295786,6.544068044,5.602059991,4.282303248,0.463636364,0.833333333,0.833333333,1,5,19
Middle Yellow River Valley,CnWHan*,-100,7.705839875,6.659631012,5.473852771,4.873765657,0.69,0.972727273,0.857142857,0.971428571,5.4,19
Paris Basin,FrTeneC,-100,4.859983809,4.176091259,3.934970707,2.866100421,0.388888889,0.654545455,0.925,0.1,5,19
Sogdiana,AfTochr,-100,7.101237843,4.280162413,4.127376273,2.050848614,0.5,0.644444444,0.94,0.9,5,19
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.835521961,0.677777778,0.916666667,0.816666667,0.9875,5,19
Upper Egypt,EgPtol2,-100,6.602059991,5.571708832,5.698970004,4.181741927,1,0.916666667,1,0.9625,5,19
Valley of Oaxaca,MxAlb2*,-100,4.589068184,4.301029996,4.161368002,2.21512666,0.5,0.25,0.166666667,0.125,0,19
Cahokia,USMisMW,-100,1.687879781,1.309943914,1.648868262,0.928946996,0,0.083333333,0,0,1,20
Deccan,InSataL,-100,6.87622216,6.118520476,4.924279286,3.083311719,0.581818182,0.777777778,0.975,0.842857143,5,20
Kachi Plain,PkIndGr,-100,5.335397376,5.022123062,4.58938493,2.921705637,0.955555556,0.942857143,0.82,0.9,5,20
Konya Plain,TrCappL,-100,5.575706033,5.113943352,4.789693345,3.22,0.6625,0.68,0.8,0.9,5,20
Latium,ItRomLR,-100,7.538718469,6.544068044,5.602059991,4.280257987,0.463636364,0.833333333,0.833333333,1,5,20
Middle Yellow River Valley,CnWHan*,-100,7.69890278,6.659631012,5.524225478,4.990310181,0.69,0.972727273,0.857142857,0.971428571,5.4,20
Paris Basin,FrTeneC,-100,4.85130382,4.176091259,3.950529078,2.840694552,0.388888889,0.654545455,0.925,0.1,5,20
Sogdiana,AfTochr,-100,7.117296504,4.255343083,4.949629718,2.139796527,0.5,0.644444444,0.94,0.9,5,20
Susiana,IrPart1,-100,6.736396502,6.301029996,5.477121255,3.778708404,0.677777778,0.916666667,0.816666667,0.9875,5,20
Upper Egypt,EgPtol2,-100,6.397940009,5.571708832,5.698970004,4.154941721,1,0.916666667,1,0.9625,5,20
Valley of Oaxaca,MxAlb2*,-100,4.629180199,4.301029996,4.161368002,2.304311394,0.5,0.25,0.166666667,0.125,0,20
Deccan,InSataL,0,6.904979793,6.122390291,4.924279286,3.056844673,0.581818182,0.777777778,0.975,0.842857143,5,1
Latium,ItRomPr,0,7.698970004,6.653212514,6.002992303,5.536598417,0.645454545,0.991666667,0.833333333,1,5,1
Middle Yellow River Valley,CnWHan*,0,7.666588228,6.691700208,5.526985629,4.860856598,0.69,0.972727273,0.857142857,0.971428571,5.4,1
Orkhon Valley,MnXngnL,0,6.161561366,6.478656547,3.4671506,2.680996568,0.318181818,0.075,0.76,0.1,1,1
Sogdiana,AfTochr,0,5.311234424,4.107754557,3.805073852,2.056189703,0.5,0.644444444,0.94,0.9,5,1
Susiana,IrPart1,0,7.176091259,6.477121255,5.602059991,3.894302309,0.566666667,0.916666667,0.816666667,0.9875,5,1
Deccan,InSataL,0,6.899946937,6.121736309,4.924279286,3.023338909,0.581818182,0.777777778,0.975,0.842857143,5,2
Latium,ItRomPr,0,7.698970004,6.653212514,5.975102435,5.680507545,0.645454545,0.991666667,0.833333333,1,5,2
Middle Yellow River Valley,CnWHan*,0,7.705753805,6.691700208,5.529644977,4.984282821,0.69,0.972727273,0.857142857,0.971428571,5.4,2
Orkhon Valley,MnXngnL,0,6.046891076,6.484685773,3.698035628,2.709012117,0.318181818,0.075,0.76,0.1,1,2
Sogdiana,AfTochr,0,5.215310653,4.132155292,4.181934763,2.106347039,0.5,0.644444444,0.94,0.9,5,2
Susiana,IrPart1,0,7.397940009,6.477121255,5.602059991,3.858151126,0.566666667,0.916666667,0.816666667,0.9875,5,2
Deccan,InSataL,0,6.880826113,6.101651503,4.924279286,3.051524791,0.581818182,0.777777778,0.975,0.842857143,5,3
Latium,ItRomPr,0,7.698970004,6.653212514,6.010274161,5.693186182,0.645454545,0.991666667,0.833333333,1,5,3
Middle Yellow River Valley,CnWHan*,0,7.746066388,6.691700208,5.485996184,4.810260638,0.69,0.972727273,0.857142857,0.971428571,5.4,3
Orkhon Valley,MnXngnL,0,6.120114363,6.562684239,3.581277891,2.576384581,0.318181818,0.075,0.76,0.1,1,3
Sogdiana,AfTochr,0,5.285279456,4.188307492,3.509763376,2.144418374,0.5,0.644444444,0.94,0.9,5,3
Susiana,IrPart1,0,7.397940009,6.477121255,5.602059991,3.755838794,0.677777778,0.916666667,0.816666667,0.9875,5,3
Deccan,InSataL,0,6.883572311,6.127840614,4.924279286,2.922108471,0.581818182,0.777777778,0.975,0.842857143,5,4
Latium,ItRomPr,0,7.698970004,6.653212514,6.001520944,5.622607907,0.645454545,0.991666667,0.833333333,1,5,4
Middle Yellow River Valley,CnWHan*,0,7.736218905,6.691700208,5.47125054,5.009473021,0.79,0.972727273,0.857142857,0.971428571,5.4,4
Orkhon Valley,MnXngnL,0,6.023109139,6.515661456,3.569260411,2.658134455,0.318181818,0.075,0.76,0.1,1,4
Sogdiana,AfTochr,0,5.315072713,4.190245575,3.574070441,2.054939937,0.5,0.644444444,0.94,0.9,5,4
Susiana,IrPart1,0,6.875061263,6.477121255,5.602059991,3.869337645,0.566666667,0.916666667,0.816666667,0.9875,5,4
Deccan,InSataL,0,6.870576192,6.100471113,4.924279286,2.976449834,0.581818182,0.777777778,0.975,0.842857143,5,5
Latium,ItRomPr,0,7.698970004,6.653212514,5.960896947,5.751171559,0.645454545,0.991666667,0.833333333,1,5,5
Middle Yellow River Valley,CnWHan*,0,7.736723523,6.691700208,5.637566943,4.870287353,0.69,0.972727273,0.857142857,0.971428571,5.4,5
Orkhon Valley,MnXngnL,0,6.033660356,6.553576875,3.645590468,2.647678984,0.318181818,0.075,0.76,0.1,1,5
Sogdiana,AfTochr,0,5.2317726,4.278086401,4.41052841,1.948146495,0.5,0.644444444,0.94,0.9,5,5
Susiana,IrPart1,0,7.176091259,6.477121255,5.602059991,3.773143492,0.677777778,0.916666667,0.816666667,0.9875,5,5
Deccan,InSataL,0,6.891575496,6.085907228,4.924279286,3.006289902,0.581818182,0.777777778,0.975,0.842857143,5,6
Latium,ItRomPr,0,7.698970004,6.653212514,6.017209354,5.802454342,0.645454545,0.991666667,0.833333333,1,5,6
Middle Yellow River Valley,CnWHan*,0,7.631397884,6.691700208,5.467483552,4.909800537,0.79,0.972727273,0.857142857,0.971428571,5.4,6
Orkhon Valley,MnXngnL,0,6.055706068,6.549720103,3.519481924,2.593005252,0.318181818,0.075,0.76,0.1,1,6
Sogdiana,AfTochr,0,5.210012018,4.1440166,4.2818567,2.112161762,0.5,0.644444444,0.94,0.9,5,6
Susiana,IrPart1,0,6.875061263,6.477121255,5.602059991,3.955541441,0.677777778,0.916666667,0.816666667,0.9875,5,6
Deccan,InSataL,0,6.864753134,6.091775014,4.924279286,2.977992068,0.581818182,0.777777778,0.975,0.842857143,5,7
Latium,ItRomPr,0,7.698970004,6.653212514,6.003586181,5.64624952,0.645454545,0.991666667,0.833333333,1,5,7
Middle Yellow River Valley,CnWHan*,0,7.741578538,6.691700208,5.528748807,4.879896225,0.79,0.972727273,0.857142857,0.971428571,5.4,7
Orkhon Valley,MnXngnL,0,6.11632223,6.501834486,3.434693147,2.617354757,0.318181818,0.075,0.76,0.1,1,7
Sogdiana,AfTochr,0,5.297300621,4.161711481,4.11490525,2.158640752,0.5,0.644444444,0.94,0.9,5,7
Susiana,IrPart1,0,6.875061263,6.477121255,5.602059991,3.766367177,0.677777778,0.916666667,0.816666667,0.9875,5,7
Deccan,InSataL,0,6.903641923,6.115016928,4.924279286,2.9231045,0.581818182,0.777777778,0.975,0.842857143,5,8
Latium,ItRomPr,0,7.698970004,6.653212514,5.932139812,5.775027296,0.645454545,0.991666667,0.833333333,1,5,8
Middle Yellow River Valley,CnWHan*,0,7.748517604,6.691700208,5.496475432,4.864595008,0.69,0.972727273,0.857142857,0.971428571,5.4,8
Orkhon Valley,MnXngnL,0,6.102645594,6.514388251,3.711847472,2.600384169,0.318181818,0.075,0.76,0.1,1,8
Sogdiana,AfTochr,0,5.161390757,4.09741209,3.590997275,2.033243114,0.5,0.644444444,0.94,0.9,5,8
Susiana,IrPart1,0,7.176091259,6.477121255,5.602059991,3.752349251,0.566666667,0.916666667,0.816666667,0.9875,5,8
Deccan,InSataL,0,6.874588723,6.111358354,4.924279286,3.127458058,0.581818182,0.777777778,0.975,0.842857143,5,9
Latium,ItRomPr,0,7.698970004,6.653212514,5.980415172,5.684062831,0.645454545,0.991666667,0.833333333,1,5,9
Middle Yellow River Valley,CnWHan*,0,7.710931787,6.691700208,5.531419307,4.845171081,0.79,0.972727273,0.857142857,0.971428571,5.4,9
Orkhon Valley,MnXngnL,0,6.024042861,6.548910176,3.575883245,2.739862541,0.318181818,0.075,0.76,0.1,1,9
Sogdiana,AfTochr,0,5.261526368,4.228238388,4.469904701,2.051533063,0.5,0.644444444,0.94,0.9,5,9
Susiana,IrPart1,0,7.176091259,6.477121255,5.602059991,3.849677281,0.566666667,0.916666667,0.816666667,0.9875,5,9
Deccan,InSataL,0,6.903003269,6.117658442,4.924279286,2.947952856,0.581818182,0.777777778,0.975,0.842857143,5,10
Latium,ItRomPr,0,7.698970004,6.653212514,6.014246308,5.759716011,0.645454545,0.991666667,0.833333333,1,5,10
Middle Yellow River Valley,CnWHan*,0,7.72059895,6.691700208,5.539887059,4.83215005,0.69,0.972727273,0.857142857,0.971428571,5.4,10
Orkhon Valley,MnXngnL,0,6.158682697,6.595752823,3.612246632,2.622910422,0.318181818,0.075,0.76,0.1,1,10
Sogdiana,AfTochr,0,5.083956443,4.215063264,4.141967437,2.297481943,0.5,0.644444444,0.94,0.9,5,10
